Date,NZ TOTAL(MW),NZ TOTAL(MVAR)
7/12/2020 20:40,5009.69,253.28
7/12/2020 20:45,5006.05,252.87
7/12/2020 20:50,5008.3,236.08
7/12/2020 20:55,4996.4,238.23
7/12/2020 21:00,4979.85,240.71
7/12/2020 21:05,4977.05,234.52
7/12/2020 21:10,4956.7,229.2
7/12/2020 21:15,4925.51,208.17
7/12/2020 21:20,4906.76,208
7/12/2020 21:25,4881.17,203.6
7/12/2020 21:30,4855.46,198.43
7/12/2020 21:35,4851.63,208.64
7/12/2020 21:40,4812.9,193.12
7/12/2020 21:45,4813.38,198.55
7/12/2020 21:50,4794.66,181.87
7/12/2020 21:55,4742.95,173.9
7/12/2020 22:00,4705.57,158.62
7/12/2020 22:05,4679.28,148.7
7/12/2020 22:10,4640.36,157.94
7/12/2020 22:15,4609.13,142.46
7/12/2020 22:20,4586.32,146.05
7/12/2020 22:25,4549.36,135.66
7/12/2020 22:30,4507.14,151.34
7/12/2020 22:35,4479.37,141.56
7/12/2020 22:40,4449.68,142.53
7/12/2020 22:45,4422.4,143.7
7/12/2020 22:50,4394.7,131.99
7/12/2020 22:55,4361.92,124.11
7/12/2020 23:00,4324.26,113.21
7/12/2020 23:05,4347.46,119.98
7/12/2020 23:10,4359.08,119.71
7/12/2020 23:15,4314.63,116.69
7/12/2020 23:20,4280.69,110.13
7/12/2020 23:25,4259.65,106.77
7/12/2020 23:30,4213.32,101.39
7/12/2020 23:35,4177.66,87.24
7/12/2020 23:40,4157.7,74.81
7/12/2020 23:45,4092.66,87.29
7/12/2020 23:50,4082.62,78.54
7/12/2020 23:55,4053.95,71.22
8/12/2020 0:00,4037.18,94.44
8/12/2020 0:05,4012.56,89.01
8/12/2020 0:10,4010.38,97.5
8/12/2020 0:15,3970.2,65.17
8/12/2020 0:20,3945.06,67.67
8/12/2020 0:25,3933.12,90.79
8/12/2020 0:30,3908.03,75.41
8/12/2020 0:35,3892.93,61.67
8/12/2020 0:40,3887.58,68.69
8/12/2020 0:45,3845.26,59.46
8/12/2020 0:50,3859.41,77.79
8/12/2020 0:55,3820.9,58.2
8/12/2020 1:00,3791.35,48.89
8/12/2020 1:05,3799.01,53.31
8/12/2020 1:10,3783.47,61.8
8/12/2020 1:15,3757.37,52.59
8/12/2020 1:20,3735.1,41.51
8/12/2020 1:25,3730.49,46.37
8/12/2020 1:30,3723.37,46.51
8/12/2020 1:35,3708.6,34.94
8/12/2020 1:40,3692.32,37.95
8/12/2020 1:45,3686.28,32.47
8/12/2020 1:50,3687.66,38.8
8/12/2020 1:55,3657.71,26.5
8/12/2020 2:00,3646.64,19.14
8/12/2020 2:05,3661.41,31.8
8/12/2020 2:10,3636.27,16.66
8/12/2020 2:15,3640.84,38.12
8/12/2020 2:20,3621.71,31.05
8/12/2020 2:25,3625.81,25.58
8/12/2020 2:30,3623.79,36.93
8/12/2020 2:35,3615.04,36.88
8/12/2020 2:40,3600.8,24.6
8/12/2020 2:45,3598.46,29.69
8/12/2020 2:50,3591.34,26.52
8/12/2020 2:55,3591.18,30.59
8/12/2020 3:00,3574.21,28.66
8/12/2020 3:05,3572.6,25.08
8/12/2020 3:10,3571.98,19.16
8/12/2020 3:15,3568.73,20.65
8/12/2020 3:20,3550.15,8.28
8/12/2020 3:25,3562.16,23.2
8/12/2020 3:30,3562.11,15.41
8/12/2020 3:35,3572.1,32.37
8/12/2020 3:40,3556.34,26.14
8/12/2020 3:45,3569.5,31.25
8/12/2020 3:50,3581.45,38.92
8/12/2020 3:55,3574.94,27.78
8/12/2020 4:00,3580.6,39.15
8/12/2020 4:05,3587.57,31.07
8/12/2020 4:10,3597.68,28.44
8/12/2020 4:15,3612.75,39.8
8/12/2020 4:20,3610.06,25.52
8/12/2020 4:25,3626.74,40.01
8/12/2020 4:30,3633.16,40.48
8/12/2020 4:35,3641.02,58.05
8/12/2020 4:40,3661.16,47.18
8/12/2020 4:45,3666.15,43.34
8/12/2020 4:50,3687.97,59.08
8/12/2020 4:55,3718.71,66.48
8/12/2020 5:00,3757.6,98.89
8/12/2020 5:05,3804.69,89.96
8/12/2020 5:10,3851.25,109.69
8/12/2020 5:15,3878.73,126.21
8/12/2020 5:20,3921.05,152.84
8/12/2020 5:25,3949.36,147.86
8/12/2020 5:30,3994.84,164.9
8/12/2020 5:35,4018.31,171.13
8/12/2020 5:40,4079.16,197.15
8/12/2020 5:45,4105.6,205.29
8/12/2020 5:50,4145.42,218.45
8/12/2020 5:55,4203.54,243.93
8/12/2020 6:00,4247.59,254.12
8/12/2020 6:05,4325.53,268.12
8/12/2020 6:10,4418.7,290.2
8/12/2020 6:15,4466.92,298.13
8/12/2020 6:20,4539.35,324.49
8/12/2020 6:25,4581.9,329.87
8/12/2020 6:30,4617.8,337.2
8/12/2020 6:35,4669.81,356.58
8/12/2020 6:40,4731.75,365.53
8/12/2020 6:45,4796.74,392.86
8/12/2020 6:50,4848.43,401.71
8/12/2020 6:55,4898.19,424.65
8/12/2020 7:00,4954.04,431.04
8/12/2020 7:05,5036.55,463.8
8/12/2020 7:10,5108.55,504.96
8/12/2020 7:15,5158.11,499.94
8/12/2020 7:20,5205.39,506.36
8/12/2020 7:25,5240.86,525.21
8/12/2020 7:30,5288.97,528.53
8/12/2020 7:35,5299.24,548.31
8/12/2020 7:40,5338.02,565.12
8/12/2020 7:45,5402.14,558.3
8/12/2020 7:50,5412.33,576.02
8/12/2020 7:55,5402.63,567.54
8/12/2020 8:00,5416.11,576.92
8/12/2020 8:05,5464.16,608.26
8/12/2020 8:10,5450.56,597.84
8/12/2020 8:15,5453.55,606.66
8/12/2020 8:20,5463.1,619.23
8/12/2020 8:25,5452.87,617.74
8/12/2020 8:30,5441.15,624.86
8/12/2020 8:35,5428.62,613.7
8/12/2020 8:40,5427.91,623.08
8/12/2020 8:45,5402.38,606.6
8/12/2020 8:50,5415.45,620.78
8/12/2020 8:55,5385.33,610.84
8/12/2020 9:00,5360.52,637.19
8/12/2020 9:05,5351.46,637.44
8/12/2020 9:10,5316.85,623.18
8/12/2020 9:15,5342.28,631.07
8/12/2020 9:20,5344.41,637.57
8/12/2020 9:25,5337.65,640.71
8/12/2020 9:30,5325.12,623.47
8/12/2020 9:35,5314.49,619.56
8/12/2020 9:40,5326.01,633.81
8/12/2020 9:45,5331.26,639.99
8/12/2020 9:50,5323.35,625.94
8/12/2020 9:55,5314.51,635.1
8/12/2020 10:00,5306.58,626
8/12/2020 10:05,5306.67,613.04
8/12/2020 10:10,5313.63,614.78
8/12/2020 10:15,5300.96,624.13
8/12/2020 10:20,5291.61,627.07
8/12/2020 10:25,5278.37,609.77
8/12/2020 10:30,5279.21,617.54
8/12/2020 10:35,5272.94,623.77
8/12/2020 10:40,5288.71,643.08
8/12/2020 10:45,5282.2,642.97
8/12/2020 10:50,5288.78,641.9
8/12/2020 10:55,5285.39,643.98
8/12/2020 11:00,5274.38,642.39
8/12/2020 11:05,5277.71,641.63
8/12/2020 11:10,5272.83,639.03
8/12/2020 11:15,5291.7,638.81
8/12/2020 11:20,5286.46,638.33
8/12/2020 11:25,5280.27,639
8/12/2020 11:30,5281.87,638.19
8/12/2020 11:35,5289.15,660.04
8/12/2020 11:40,5288.63,657.23
8/12/2020 11:45,5295.47,654.53
8/12/2020 11:50,5301.83,657.64
8/12/2020 11:55,5303.08,658.28
8/12/2020 12:00,5292.31,638
8/12/2020 12:05,5286.76,631.64
8/12/2020 12:10,5274.63,613.6
8/12/2020 12:15,5275.32,625.86
8/12/2020 12:20,5275.73,604.64
8/12/2020 12:25,5267.78,597.26
8/12/2020 12:30,5263.62,590.88
8/12/2020 12:35,5272.63,599.15
8/12/2020 12:40,5270.92,611
8/12/2020 12:45,5272.18,603.02
8/12/2020 12:50,5260.4,604.91
8/12/2020 12:55,5261.18,614.66
8/12/2020 13:00,5258.85,620.95
8/12/2020 13:05,5274.76,613.82
8/12/2020 13:10,5147.26,577.36
8/12/2020 13:15,5161.04,586.48
8/12/2020 13:20,5265.13,606.05
8/12/2020 13:25,5248.47,595.65
8/12/2020 13:30,5231.68,596.59
8/12/2020 13:35,5240.94,615.13
8/12/2020 13:40,5260.9,615.04
8/12/2020 13:45,5213.12,616.19
8/12/2020 13:50,5220.97,612.6
8/12/2020 13:55,5232.36,614.16
8/12/2020 14:00,5241.53,641.3
8/12/2020 14:05,5251.55,642.93
8/12/2020 14:10,5267.02,670.17
8/12/2020 14:15,5252.7,658.78
8/12/2020 14:20,5271.53,663.16
8/12/2020 14:25,5281.64,646.2
8/12/2020 14:30,5295.14,650.2
8/12/2020 14:35,5287.2,642.7
8/12/2020 14:40,5293.58,658.4
8/12/2020 14:45,5289.23,665.93
8/12/2020 14:50,5317.23,685.67
8/12/2020 14:55,5323.59,680.4
8/12/2020 15:00,5332.25,680.55
8/12/2020 15:05,5335.78,674.93
8/12/2020 15:10,5349.93,689.17
8/12/2020 15:15,5367.8,702.89
8/12/2020 15:20,5388.45,722.48
8/12/2020 15:25,5397.06,714.56
8/12/2020 15:30,5417.64,719.32
8/12/2020 15:35,5422.56,709.77
8/12/2020 15:40,5455.78,718.83
8/12/2020 15:45,5439.93,709.44
8/12/2020 15:50,5481.25,725.97
8/12/2020 15:55,5492.3,715.43
8/12/2020 16:00,5465.4,711.26
8/12/2020 16:05,5454.3,706.7
8/12/2020 16:10,5473.52,708.36
8/12/2020 16:15,5492.74,722.97
8/12/2020 16:20,5483.51,690.98
8/12/2020 16:25,5488.74,697.9
8/12/2020 16:30,5477.52,677.82
8/12/2020 16:35,5490.24,673.63
8/12/2020 16:40,5478.45,664.11
8/12/2020 16:45,5494.02,670.36
8/12/2020 16:50,5472.59,652.04
8/12/2020 16:55,5483.64,649.13
8/12/2020 17:00,5469.72,628.11
8/12/2020 17:05,5459.31,608.41
8/12/2020 17:10,5444.81,587
8/12/2020 17:15,5441.67,575.37
8/12/2020 17:20,5462.25,569.44
8/12/2020 17:25,5469.99,566.6
8/12/2020 17:30,5481.18,548.77
8/12/2020 17:35,5454.31,545.41
8/12/2020 17:40,5448.27,523.63
8/12/2020 17:45,5467.79,535.65
8/12/2020 17:50,5465.84,515.71
8/12/2020 17:55,5467.35,510.36
8/12/2020 18:00,5443.56,497.69
8/12/2020 18:05,5407.38,465.07
8/12/2020 18:10,5390.84,477.95
8/12/2020 18:15,5395.89,462.07
8/12/2020 18:20,5394.99,468.24
8/12/2020 18:25,5368.42,444.78
8/12/2020 18:30,5349.22,429.65
8/12/2020 18:35,5339.07,441.34
8/12/2020 18:40,5338.06,434.63
8/12/2020 18:45,5320.79,417.02
8/12/2020 18:50,5303.56,396.08
8/12/2020 18:55,5287.78,387.25
8/12/2020 19:00,5263.67,389.7
8/12/2020 19:05,5235.34,369.54
8/12/2020 19:10,5222.96,371.66
8/12/2020 19:15,5207.37,362.61
8/12/2020 19:20,5191.33,355.84
8/12/2020 19:25,5167.25,355.16
8/12/2020 19:30,5159.96,345.64
8/12/2020 19:35,5139.53,351.13
8/12/2020 19:40,5129.33,340.5
8/12/2020 19:45,5109.73,335.82
8/12/2020 19:50,5107.2,331.44
8/12/2020 19:55,5096.22,334.56
8/12/2020 20:00,5059.93,312.44
8/12/2020 20:05,5076.46,331.89
8/12/2020 20:10,5030.39,312.33
8/12/2020 20:15,5023.99,302.28
8/12/2020 20:20,4991.29,309.18
8/12/2020 20:25,4990.57,314.31
8/12/2020 20:30,4984.93,292.27
8/12/2020 20:35,5006.65,298.25
8/12/2020 20:40,5005.93,295.15
8/12/2020 20:45,5006.56,281.41
8/12/2020 20:50,5017.44,279.87
8/12/2020 20:55,5019.73,283.69
8/12/2020 21:00,5010.68,265.66
8/12/2020 21:05,4983.15,245.01
8/12/2020 21:10,4983.34,238.72
8/12/2020 21:15,4968.34,229.89
8/12/2020 21:20,4956.43,253.98
8/12/2020 21:25,4941.98,231.83
8/12/2020 21:30,4910,233.65
8/12/2020 21:35,4919.03,228.78
8/12/2020 21:40,4893.85,218.35
8/12/2020 21:45,4865.49,207.81
8/12/2020 21:50,4861.05,221.16
8/12/2020 21:55,4810.43,200.21
8/12/2020 22:00,4778.1,196.28
8/12/2020 22:05,4727.68,165.97
8/12/2020 22:10,4698.05,158.36
8/12/2020 22:15,4647.96,161.63
8/12/2020 22:20,4625.64,153.19
8/12/2020 22:25,4592.35,146.33
8/12/2020 22:30,4558.54,157.32
8/12/2020 22:35,4510.27,148.62
8/12/2020 22:40,4493.74,150.69
8/12/2020 22:45,4468.97,144.33
8/12/2020 22:50,4437.8,141.71
8/12/2020 22:55,4411.7,143.95
8/12/2020 23:00,4358.47,141.13
8/12/2020 23:05,4383.83,120.67
8/12/2020 23:10,4364.16,119.37
8/12/2020 23:15,4343.89,129.08
8/12/2020 23:20,4314.12,120.1
8/12/2020 23:25,4277.19,116.57
8/12/2020 23:30,4245.3,108.52
8/12/2020 23:35,4217.58,105.41
8/12/2020 23:40,4190.04,102.65
8/12/2020 23:45,4160.74,93.35
8/12/2020 23:50,4123.81,107.2
8/12/2020 23:55,4091.1,101.15
9/12/2020 0:00,4059.8,97.8
9/12/2020 0:05,4034.05,91.54
9/12/2020 0:10,4023.07,86.93
9/12/2020 0:15,3996.22,90.86
9/12/2020 0:20,3972.94,77.92
9/12/2020 0:25,3963.93,86.52
9/12/2020 0:30,3917.43,72.33
9/12/2020 0:35,3905.54,70.74
9/12/2020 0:40,3902.46,81.52
9/12/2020 0:45,3881.35,83.07
9/12/2020 0:50,3858.77,66.28
9/12/2020 0:55,3845.06,71.97
9/12/2020 1:00,3824.52,69.02
9/12/2020 1:05,3818.72,52.93
9/12/2020 1:10,3801.53,40.94
9/12/2020 1:15,3783.83,50.57
9/12/2020 1:20,3766.28,43.88
9/12/2020 1:25,3759.52,46.17
9/12/2020 1:30,3749.33,42.18
9/12/2020 1:35,3730.49,33.92
9/12/2020 1:40,3729.83,49.91
9/12/2020 1:45,3723.61,39.92
9/12/2020 1:50,3714.23,42.17
9/12/2020 1:55,3688.46,38.65
9/12/2020 2:00,3673.99,33.8
9/12/2020 2:05,3674.03,37.15
9/12/2020 2:10,3684.42,40.67
9/12/2020 2:15,3681.69,44.56
9/12/2020 2:20,3678.72,52.04
9/12/2020 2:25,3664.14,36.28
9/12/2020 2:30,3655.32,41.74
9/12/2020 2:35,3650.13,33.13
9/12/2020 2:40,3640.64,15.88
9/12/2020 2:45,3634.8,18.87
9/12/2020 2:50,3632.48,20.6
9/12/2020 2:55,3618.4,13.12
9/12/2020 3:00,3632.57,16.57
9/12/2020 3:05,3631.66,13.28
9/12/2020 3:10,3632.62,15.39
9/12/2020 3:15,3634.19,7.69
9/12/2020 3:20,3615.6,13.68
9/12/2020 3:25,3608.24,3.03
9/12/2020 3:30,3617.43,5.27
9/12/2020 3:35,3608.82,11.2
9/12/2020 3:40,3593.72,3.86
9/12/2020 3:45,3584.57,-2.82
9/12/2020 3:50,3598.1,-2.32
9/12/2020 3:55,3602.43,6.04
9/12/2020 4:00,3597.87,-1.58
9/12/2020 4:05,3598.05,-0.61
9/12/2020 4:10,3597.79,7.4
9/12/2020 4:15,3618.01,-4.03
9/12/2020 4:20,3621.24,5.48
9/12/2020 4:25,3624.03,1
9/12/2020 4:30,3636.27,2.7
9/12/2020 4:35,3652.34,0.57
9/12/2020 4:40,3662.9,2.56
9/12/2020 4:45,3696.66,24.37
9/12/2020 4:50,3715.81,19.05
9/12/2020 4:55,3734.22,37.29
9/12/2020 5:00,3781.6,44.72
9/12/2020 5:05,3819.96,48.92
9/12/2020 5:10,3852.03,73.71
9/12/2020 5:15,3882.73,80.73
9/12/2020 5:20,3926.88,92.82
9/12/2020 5:25,3961.13,116.31
9/12/2020 5:30,4008.91,131.14
9/12/2020 5:35,4057.11,146.33
9/12/2020 5:40,4103,173.02
9/12/2020 5:45,4121.12,157.93
9/12/2020 5:50,4159.65,179.64
9/12/2020 5:55,4202.97,185.08
9/12/2020 6:00,4245.94,213.56
9/12/2020 6:05,4294.94,259.78
9/12/2020 6:10,4366.05,260.32
9/12/2020 6:15,4422.78,276.13
9/12/2020 6:20,4472.1,288.4
9/12/2020 6:25,4523.93,317.42
9/12/2020 6:30,4589.72,333.16
9/12/2020 6:35,4641.99,341.56
9/12/2020 6:40,4706.37,365.92
9/12/2020 6:45,4753,372.22
9/12/2020 6:50,4800.98,386.43
9/12/2020 6:55,4865.71,416.78
9/12/2020 7:00,4907.61,430.18
9/12/2020 7:05,4986.28,458.14
9/12/2020 7:10,5045.49,476.64
9/12/2020 7:15,5084.11,500.43
9/12/2020 7:20,5132.56,508.24
9/12/2020 7:25,5184.96,519.38
9/12/2020 7:30,5216.27,511.23
9/12/2020 7:35,5231.75,524.99
9/12/2020 7:40,5314.12,553.36
9/12/2020 7:45,5308.16,554.29
9/12/2020 7:50,5308.53,559.92
9/12/2020 7:55,5336.13,575.85
9/12/2020 8:00,5355.6,575.38
9/12/2020 8:05,5367.97,573.37
9/12/2020 8:10,5359.11,586.17
9/12/2020 8:15,5356.42,578.63
9/12/2020 8:20,5376.16,596.44
9/12/2020 8:25,5377.16,598.05
9/12/2020 8:30,5355.73,587.42
9/12/2020 8:35,5349.71,587.59
9/12/2020 8:40,5360.42,599.4
9/12/2020 8:45,5357.85,593.79
9/12/2020 8:50,5343.97,601.98
9/12/2020 8:55,5322.97,594.83
9/12/2020 9:00,5328.04,582.45
9/12/2020 9:05,5320.69,589.98
9/12/2020 9:10,5319.42,604.38
9/12/2020 9:15,5309.57,591.35
9/12/2020 9:20,5318.04,601.6
9/12/2020 9:25,5336.85,602.93
9/12/2020 9:30,5309.69,600.14
9/12/2020 9:35,5297.68,603.18
9/12/2020 9:40,5300.85,602.07
9/12/2020 9:45,5317.33,619.52
9/12/2020 9:50,5284.24,616.75
9/12/2020 9:55,5311.46,608.2
9/12/2020 10:00,5290.18,598.32
9/12/2020 10:05,5305.16,610.98
9/12/2020 10:10,5285.07,587.01
9/12/2020 10:15,5248.21,593.83
9/12/2020 10:20,5235.48,601.4
9/12/2020 10:25,5247.98,604.56
9/12/2020 10:30,5254.53,613.31
9/12/2020 10:35,5256.76,616.17
9/12/2020 10:40,5268.46,617.33
9/12/2020 10:45,5270.47,633.86
9/12/2020 10:50,5263.29,625.34
9/12/2020 10:55,5272.66,641.81
9/12/2020 11:00,5269.03,641.59
9/12/2020 11:05,5281.21,642.59
9/12/2020 11:10,5286.19,643.68
9/12/2020 11:15,5284.53,642.45
9/12/2020 11:20,5311.93,632.69
9/12/2020 11:25,5293.77,625.09
9/12/2020 11:30,5300.78,622.83
9/12/2020 11:35,5304.36,625.2
9/12/2020 11:40,5308.64,632.34
9/12/2020 11:45,5302.78,618.02
9/12/2020 11:50,5317.04,616.92
9/12/2020 11:55,5316.13,617.21
9/12/2020 12:00,5316.71,613.89
9/12/2020 12:05,5321.89,612.25
9/12/2020 12:10,5334.55,615
9/12/2020 12:15,5330.6,620.1
9/12/2020 12:20,5300.15,613.97
9/12/2020 12:25,5276.8,597.77
9/12/2020 12:30,5236.64,599.75
9/12/2020 12:35,5260.59,600.19
9/12/2020 12:40,5265.91,619.87
9/12/2020 12:45,5262.93,630.05
9/12/2020 12:50,5272.26,626.92
9/12/2020 12:55,5264.65,611.23
9/12/2020 13:00,5250.14,620
9/12/2020 13:05,5263.46,611.41
9/12/2020 13:10,5255.22,600.71
9/12/2020 13:15,5262.39,608.41
9/12/2020 13:20,5255.5,608.14
9/12/2020 13:25,5257.19,622.81
9/12/2020 13:30,5264.6,620.32
9/12/2020 13:35,5256.2,625.6
9/12/2020 13:40,5294.6,626.89
9/12/2020 13:45,5304.48,633.51
9/12/2020 13:50,5275.85,659.34
9/12/2020 13:55,5271.61,655.68
9/12/2020 14:00,5289.06,661.96
9/12/2020 14:05,5289.09,673.71
9/12/2020 14:10,5325.13,657.75
9/12/2020 14:15,5347.23,654.5
9/12/2020 14:20,5346.19,676.04
9/12/2020 14:25,5337.4,671.07
9/12/2020 14:30,5357.82,668.18
9/12/2020 14:35,5337.61,680.45
9/12/2020 14:40,5320.33,700.26
9/12/2020 14:45,5300.54,706.63
9/12/2020 14:50,5342.84,689.9
9/12/2020 14:55,5364.78,703.4
9/12/2020 15:00,5328.75,689.15
9/12/2020 15:05,5339.85,699.7
9/12/2020 15:10,5339.42,701.33
9/12/2020 15:15,5333.95,694.53
9/12/2020 15:20,5360.54,699.52
9/12/2020 15:25,5368.87,701.36
9/12/2020 15:30,5379.65,694.45
9/12/2020 15:35,5379.39,687.76
9/12/2020 15:40,5397.84,700.93
9/12/2020 15:45,5412.25,705.38
9/12/2020 15:50,5398.82,689.54
9/12/2020 15:55,5395.92,697.27
9/12/2020 16:00,5386.37,680.42
9/12/2020 16:05,5384.67,693.25
9/12/2020 16:10,5393.26,681.63
9/12/2020 16:15,5397.35,689.45
9/12/2020 16:20,5397.03,680.42
9/12/2020 16:25,5397.76,689.15
9/12/2020 16:30,5403.01,663.26
9/12/2020 16:35,5400.13,651.93
9/12/2020 16:40,5397.46,644.11
9/12/2020 16:45,5407.18,634.7
9/12/2020 16:50,5408.98,631.52
9/12/2020 16:55,5412.42,620.98
9/12/2020 17:00,5385.63,598.61
9/12/2020 17:05,5367.18,578.24
9/12/2020 17:10,5369.89,580.69
9/12/2020 17:15,5399.31,572.04
9/12/2020 17:20,5396.09,563.95
9/12/2020 17:25,5409.95,560.24
9/12/2020 17:30,5411.56,553.83
9/12/2020 17:35,5405.51,543.11
9/12/2020 17:40,5404.9,533.63
9/12/2020 17:45,5413.7,521.45
9/12/2020 17:50,5410.73,508.75
9/12/2020 17:55,5405.55,495.28
9/12/2020 18:00,5402.94,489.14
9/12/2020 18:05,5359.1,470.97
9/12/2020 18:10,5342.42,450.05
9/12/2020 18:15,5322.36,440.46
9/12/2020 18:20,5329.32,444.01
9/12/2020 18:25,5337.54,436.17
9/12/2020 18:30,5318.44,425.19
9/12/2020 18:35,5304.52,419.04
9/12/2020 18:40,5313.64,403.27
9/12/2020 18:45,5286.35,399.65
9/12/2020 18:50,5278.84,395.39
9/12/2020 18:55,5272.18,388.32
9/12/2020 19:00,5256.24,374.31
9/12/2020 19:05,5225.88,367.37
9/12/2020 19:10,5202.64,357.34
9/12/2020 19:15,5186.91,353.27
9/12/2020 19:20,5177.69,359.86
9/12/2020 19:25,5174.64,355.07
9/12/2020 19:30,5144.99,338.76
9/12/2020 19:35,5121.9,320
9/12/2020 19:40,5111.52,307.57
9/12/2020 19:45,5109.39,307.18
9/12/2020 19:50,5108.8,308.66
9/12/2020 19:55,5072.26,297.62
9/12/2020 20:00,5068.73,307.26
9/12/2020 20:05,5060.27,299.24
9/12/2020 20:10,5050.67,291.55
9/12/2020 20:15,5021.8,282.98
9/12/2020 20:20,5024.29,271.16
9/12/2020 20:25,5011.56,263.2
9/12/2020 20:30,5012.48,260.86
9/12/2020 20:35,5007.63,254.39
9/12/2020 20:40,5008.64,263.04
9/12/2020 20:45,5030.8,257.16
9/12/2020 20:50,5014.27,251.2
9/12/2020 20:55,5005.96,244.73
9/12/2020 21:00,5014.33,242.23
9/12/2020 21:05,4996.98,239.12
9/12/2020 21:10,4979.64,247.35
9/12/2020 21:15,4973.88,245.17
9/12/2020 21:25,4942.86,236.42
9/12/2020 21:30,4917.41,222.75
9/12/2020 21:35,4885.02,211.75
9/12/2020 21:40,4905.21,219.9
9/12/2020 21:45,4877.55,216.5
9/12/2020 21:50,4845.86,203.06
9/12/2020 21:55,4823.37,210.89
9/12/2020 22:00,4788.92,206.67
9/12/2020 22:05,4753.69,190.06
9/12/2020 22:10,4720.23,178.07
9/12/2020 22:15,4681.43,166.6
9/12/2020 22:20,4654.09,176.05
9/12/2020 22:25,4624.83,172.85
9/12/2020 22:30,4581.89,155.94
9/12/2020 22:35,4559.62,154.86
9/12/2020 22:40,4522.65,151.76
9/12/2020 22:45,4484.46,149.66
9/12/2020 22:50,4452.89,142.98
9/12/2020 22:55,4419.72,142.17
9/12/2020 23:00,4375.05,128.76
9/12/2020 23:05,4389.06,135.46
9/12/2020 23:10,4396.93,143.33
9/12/2020 23:15,4357.11,125.05
9/12/2020 23:20,4356.01,134.08
9/12/2020 23:25,4306.26,125.48
9/12/2020 23:30,4283.01,121.08
9/12/2020 23:35,4278.54,144.27
9/12/2020 23:40,4236.24,120.39
9/12/2020 23:45,4212.46,119.95
9/12/2020 23:50,4177.38,116.79
9/12/2020 23:55,4143.75,112.03
10/12/2020 0:00,4111.57,108.58
10/12/2020 0:05,4113.1,124.79
10/12/2020 0:10,4081.12,104.83
10/12/2020 0:15,4058.6,102.63
10/12/2020 0:20,4029.65,90.75
10/12/2020 0:25,4022.11,97.75
10/12/2020 0:30,3985.41,85.03
10/12/2020 0:35,3975.9,85.9
10/12/2020 0:40,3960.84,70.82
10/12/2020 0:45,3953.97,80.16
10/12/2020 0:50,3925.16,69.58
10/12/2020 0:55,3923.44,65.33
10/12/2020 1:00,3885.85,61.37
10/12/2020 1:05,3863.86,55.82
10/12/2020 1:10,3851.44,37.84
10/12/2020 1:15,3835.18,45.25
10/12/2020 1:20,3818.05,45.35
10/12/2020 1:25,3805.3,41.62
10/12/2020 1:30,3800.83,52.72
10/12/2020 1:35,3795.8,51.23
10/12/2020 1:40,3781.06,40.71
10/12/2020 1:45,3779.29,56.7
10/12/2020 1:50,3755.53,46.79
10/12/2020 1:55,3752.1,52.45
10/12/2020 2:00,3734.99,35.58
10/12/2020 2:05,3728.54,27.35
10/12/2020 2:10,3717.82,29.9
10/12/2020 2:15,3723.56,35.99
10/12/2020 2:20,3721.18,29.78
10/12/2020 2:25,3699.23,35.5
10/12/2020 2:30,3691.96,37.72
10/12/2020 2:35,3682.84,42.51
10/12/2020 2:40,3674.26,35.31
10/12/2020 2:45,3671.75,36.74
10/12/2020 2:50,3662.31,30.42
10/12/2020 2:55,3676.24,34.43
10/12/2020 3:00,3670.55,40.98
10/12/2020 3:05,3679.1,44.62
10/12/2020 3:10,3668.44,34.85
10/12/2020 3:15,3671.4,40.44
10/12/2020 3:20,3667.95,50.8
10/12/2020 3:25,3669.38,52.19
10/12/2020 3:30,3635.31,21.14
10/12/2020 3:35,3649.84,43.65
10/12/2020 3:40,3641.89,34.6
10/12/2020 3:45,3642.5,42.19
10/12/2020 3:50,3655.6,48.37
10/12/2020 3:55,3659.43,47.83
10/12/2020 4:00,3656.96,42.14
10/12/2020 4:05,3661.82,37.96
10/12/2020 4:10,3680.81,44.33
10/12/2020 4:15,3675.49,33.95
10/12/2020 4:20,3691.28,44.28
10/12/2020 4:25,3696.34,54.53
10/12/2020 4:30,3712.48,51.38
10/12/2020 4:35,3719.15,53.42
10/12/2020 4:40,3747.02,70.49
10/12/2020 4:45,3761.85,69.4
10/12/2020 4:50,3760.37,61.81
10/12/2020 4:55,3788.69,67.36
10/12/2020 5:00,3809.81,78.58
10/12/2020 5:05,3882.82,112.36
10/12/2020 5:10,3926.01,127.01
10/12/2020 5:15,3949.54,130.26
10/12/2020 5:20,3983.15,141.36
10/12/2020 5:25,4025.35,148.72
10/12/2020 5:30,4057.34,158.27
10/12/2020 5:40,4130.89,203.46
10/12/2020 5:45,4179.8,216.91
10/12/2020 5:50,4204.29,219.67
10/12/2020 5:55,4240.77,230.14
10/12/2020 6:00,4301.8,249.08
10/12/2020 6:05,4329.38,290.39
10/12/2020 6:10,4397.61,318.84
10/12/2020 6:15,4466.91,349.05
10/12/2020 6:20,4513.76,331.54
10/12/2020 6:25,4555.88,350.75
10/12/2020 6:30,4630.97,368.83
10/12/2020 6:35,4660.57,379.56
10/12/2020 6:40,4723.12,394.12
10/12/2020 6:45,4791.39,414.64
10/12/2020 6:50,4826.34,407.4
10/12/2020 6:55,4885.48,432.7
10/12/2020 7:00,4944.45,461.19
